No,교육청명,교육지원청명,유치원코드,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,공시차수,경도,위도,상태
160,서울특별시교육청,강서양천교육지원청,1ecec08c-f3d6-b044-e053-0a32095ab044,서울영도초등학교병설유치원,공립(병설),이희숙,이희숙,19870127,19870127,서울특별시 양천구 목동중앙로 70,02-2643-5978,http://www.영도병설유치원.kr,07시00분~20시00분,1,2,2,0,,12,29,46,0,,20211,126.871942084964,37.5359487945751,정좌표
161,서울특별시교육청,강서양천교육지원청,1ecec08c-f3d7-b044-e053-0a32095ab044,서울정곡초등학교병설유치원,공립(병설),한숙경,한숙경,19940901,19940901,서울특별시 강서구 방화대로50길 22,02-2666-3130,http://www.jk.es.kr,07시00분~19시00분,1,1,1,0,,16,17,22,0,,20211,126.819234060931,37.5770451340993,정좌표
162,서울특별시교육청,강서양천교육지원청,1ecec08c-f3d8-b044-e053-0a32095ab044,신영유치원,사립(사인),이정란,김화미,19830801,19830801,서울특별시 강서구 곰달래로25길 4,02-2692-2729,,07시00분~20시00분,2,2,2,0,,28,42,43,0,,20211,126.849221897609,37.5309776089151,정좌표
163,서울특별시교육청,남부교육지원청,1ecec08c-f3e4-b044-e053-0a32095ab044,새두산유치원,사립(사인),정인숙,정인숙,19981219,19990310,서울특별시 구로구 도림로 59,02-854-4133,http://www.sdskinder.kr,07시30분~19시30분,1,1,1,0,,21,13,25,0,,20211,126.889365740596,37.489787333385,정좌표
164,서울특별시교육청,동부교육지원청,1ecec08c-f3e9-b044-e053-0a32095ab044,영은유치원,사립(사인),김영자,김영자,19960616,19960616,서울특별시 중랑구 신내로19길 42,02-3421-7557,,07시50분~19시30분,2,3,3,0,,36,60,58,0,,20211,127.090214779846,37.6158322330749,정좌표
165,서울특별시교육청,동작관악교육지원청,1ecec08c-f3eb-b044-e053-0a32095ab044,동그라미유치원,사립(사인),진순옥,김정옥,19941214,19941214,서울특별시 동작구 사당로28길 34,02-587-5599,http://www.donggrami.com,08시00분~19시00분,3,4,3,0,,74,113,86,0,,20211,126.979366576569,37.481652987648,정좌표
166,서울특별시교육청,남부교육지원청,1ecec08c-f3f7-b044-e053-0a32095ab044,세희유치원,사립(사인),박현선,박현선,19891118,19891118,서울특별시 구로구 도림로 107,02-854-3309,,09시00분~20시00분,1,1,1,0,,9,28,21,0,,20211,126.893920656186,37.4918241452162,정좌표
167,서울특별시교육청,동작관악교육지원청,1ecec08c-f3fa-b044-e053-0a32095ab044,예닮유치원,사립(사인),이재성,송민선,19780215,19780215,서울특별시 관악구 신원로3길 59-9,02-859-3677,,09시00분~18시30분,1,1,1,0,,7,6,12,0,,20192,126.925309447505,37.4824323058294,정좌표
168,서울특별시교육청,동작관악교육지원청,1ecec08c-f3fb-b044-e053-0a32095ab044,은혜유치원,사립(사인),이수자,이수자,19830228,19830228,서울특별시 동작구 성대로6길 29,02-822-3450,http://grace.kidis.co.kr,09시00분~19시00분,1,1,1,0,,0,0,0,0,,20211,126.931613679127,37.4985812200853,정좌표
169,서울특별시교육청,북부교육지원청,1ecec08c-f404-b044-e053-0a32095ab044,다솜유치원,사립(사인),홍성미,홍성미,19890317,19890317,서울특별시 도봉구 해등로 195,02-900-5977,,09시00분~19시30분,1,3,3,0,,45,79,81,0,,20182,127.033914976136,37.6568787152778,정좌표
170,서울특별시교육청,북부교육지원청,1ecec08c-f405-b044-e053-0a32095ab044,대원유치원,사립(사인),강정구,강정구,19890830,19890901,서울특별시 노원구 동일로228길 29,02-938-4868,http://www.deawon.co.kr,08시30분~18시30분,,1,1,0,,,4,8,0,,20211,127.058745348919,37.6677924841406,정좌표
171,서울특별시교육청,북부교육지원청,1ecec08c-f406-b044-e053-0a32095ab044,보배유치원,사립(사인),장현운,송영자,19951115,19951115,서울특별시 노원구 마들로3길 37,02-977-2727,http://www.ibobae.co.kr,07시30분~19시30분,1,2,1,0,,16,30,27,0,,20211,127.062011907396,37.6287801827429,정좌표
172,서울특별시교육청,북부교육지원청,1ecec08c-f412-b044-e053-0a32095ab044,우리유치원,사립(사인),김태훈,이정임,19940720,19940720,서울특별시 노원구 한글비석로 281,02-951-8383,,08시00분~14시30분,2,3,2,0,,27,56,62,0,,20211,127.077716866945,37.6528637030144,정좌표
173,서울특별시교육청,북부교육지원청,1ecec08c-f413-b044-e053-0a32095ab044,초안유치원,사립(사인),김은숙,김은숙,19980301,19980301,서울특별시 노원구 우이천로 102,02-996-2101,,07시30분~19시30분,2,2,2,0,,22,32,47,0,,20211,127.042988649794,37.6311404788092,정좌표
174,서울특별시교육청,서부교육지원청,1ecec08c-f41c-b044-e053-0a32095ab044,벧엘유치원,사립(사인),어금주,어금주,19800121,19800121,서울특별시 서대문구 연희로10길 17-6,02-333-9941,http://happybethel.co.kr,08시00분~19시00분,2,2,2,0,,23,34,39,0,,20211,126.9323100785,37.5661587932596,정좌표
175,서울특별시교육청,서부교육지원청,1ecec08c-f41d-b044-e053-0a32095ab044,예그린유치원,사립(사인),배영인,조희경,19890107,20020301,서울특별시 서대문구 홍제내길 84,02-391-0291,,09시00분~20시00분,1,1,1,0,,16,19,26,0,,20192,126.935825282336,37.5861393256341,정좌표
176,서울특별시교육청,서부교육지원청,1ecec08c-f41e-b044-e053-0a32095ab044,색동유치원,사립(사인),박인기,박인기,19861210,19861210,서울특별시 은평구 갈현로 212-1,02-353-5671,,07시00분~20시00분,2,2,2,0,,25,35,40,0,,20211,126.914251252333,37.6160477454258,정좌표
177,서울특별시교육청,성동광진교육지원청,1ecec08c-f424-b044-e053-0a32095ab044,아이들세상유치원,사립(사인),최영자,최영자,20001212,20001212,서울특별시 성동구 독서당로 272,02-2299-8955,http://www.kids-world.or.kr,09시00분~18시00분,2,2,1,0,,33,38,26,0,,20211,127.019598148444,37.5453544394758,정좌표
178,서울특별시교육청,성북강북교육지원청,1ecec08c-f425-b044-e053-0a32095ab044,사랑유치원,사립(사인),송종석,김말례,19721204,19721204,서울특별시 성북구 월곡로7길 72,02-913-4114,,07시30분~19시00분,1,2,2,0,,52,64,65,0,,20211,127.036311928253,37.5998964694825,정좌표
179,서울특별시교육청,강동송파교육지원청,1ecec08c-f426-b044-e053-0a32095ab044,오송유치원,사립(사인),오연호,오연호,19880203,19880208,서울특별시 강동구 구천면로39길 26,02-484-8535~7,,08시30분~18시00분,2,2,2,0,,28,26,44,0,,20211,127.131920965156,37.5458492089591,정좌표
180,서울특별시교육청,강남서초교육지원청,1ecec08c-f42d-b044-e053-0a32095ab044,서울수서초등학교병설유치원,공립(병설),조성숙,조성숙,20050427,20050427,서울특별시 강남구 광평로51길 46,02-459-5926,http://suseo.sen.es.kr,07시00분~20시00분,2,1,2,0,,8,10,14,0,,20211,127.101582572969,37.4911521425978,정좌표
181,서울특별시교육청,서부교육지원청,1ecec08c-f42e-b044-e053-0a32095ab044,서울인왕초등학교병설유치원,공립(병설),이애희,이애희,20060301,20060301,서울특별시 서대문구 세무서길 33-9,02-391-9520,http://www.inwang.es.kr ,07시30분~19시30분,1,1,1,0,,8,13,23,0,,20211,126.94480579593,37.5902210029987,정좌표
182,서울특별시교육청,강남서초교육지원청,1ecec08c-f43c-b044-e053-0a32095ab044,선경유치원,사립(사인),박광희,박상현,19920228,19920228,서울특별시 강남구 삼성로 151,02-567-3131,,09시00분~18시00분,1,,,2,,14,,,26,,20211,127.063832936668,37.4914886839937,정좌표
183,서울특별시교육청,강남서초교육지원청,1ecec08c-f43d-b044-e053-0a32095ab044,신아유치원,사립(사인),최경숙,최경숙,19880301,19880301,서울특별시 강남구 개포로110길 15,02-3411-5091,,08시00분~19시00분,1,1,2,0,,24,30,60,0,,20211,127.077591196265,37.4927611041666,정좌표
184,서울특별시교육청,강남서초교육지원청,1ecec08c-f43e-b044-e053-0a32095ab044,신양유치원,사립(사인),유해권,오은희,19871210,19871210,서울특별시 강남구 선릉로10길 18-6,02-574-2719,http://sinyangkids.moapp.kr,09시00분~19시30분,1,1,2,0,,19,17,31,0,,20202,127.061688815469,37.4834619646079,정좌표
185,서울특별시교육청,강남서초교육지원청,1ecec08c-f43f-b044-e053-0a32095ab044,우정유치원,사립(사인),이경주,최재원,19870901,19870901,서울특별시 서초구 서초대로70길 32,02-580-8347,,09시40분~18시00분,2,2,2,0,,49,48,47,0,,20211,127.023309342483,37.4931685526022,정좌표
186,서울특별시교육청,강서양천교육지원청,1ecec08c-f446-b044-e053-0a32095ab044,강서유치원,사립(사인),박향순,한아름,19821006,19821006,서울특별시 강서구 까치산로 116,02-2602-5225,,07시50분~19시30분,,2,2,0,,,35,37,0,,20211,126.850062545414,37.5482227250631,정좌표
187,서울특별시교육청,강서양천교육지원청,1ecec08c-f447-b044-e053-0a32095ab044,대유유치원,사립(법인),김동균,김은희,19870227,19870227,서울특별시 강서구 곰달래로57길 39,02-2644-0393,http://www.daeyoo1.com,09시30분~20시00분,1,1,2,0,,16,22,44,0,,20211,126.861599143705,37.5340095177541,정좌표
188,서울특별시교육청,강서양천교육지원청,1ecec08c-f448-b044-e053-0a32095ab044,대한유치원,사립(사인),원방희,권미자,19840504,19840504,서울특별시 양천구 오목로13길 31,02-2692-7788,,08시00분~18시40분,1,1,1,0,,5,16,14,0,,20202,126.844807756943,37.525735484072,정좌표
189,서울특별시교육청,강서양천교육지원청,1ecec08c-f449-b044-e053-0a32095ab044,동연유치원,사립(사인),박영희,박영희,19830221,19830221,서울특별시 양천구 목동중앙북로7길 22,02-2642-4842,,09시00분~20시00분,1,1,2,0,,24,26,49,0,,20211,126.867707956749,37.5488740334258,정좌표
190,서울특별시교육청,강서양천교육지원청,1ecec08c-f44a-b044-e053-0a32095ab044,목성유치원,사립(사인),박미경,박미경,19890825,19890825,서울특별시 양천구 목동동로 50,02-2642-7970,http://cafe.daum.net/moksung123,09시00분~18시00분,2,2,2,0,,45,54,55,0,,20211,126.86212720644,37.5129511913768,정좌표
191,서울특별시교육청,강서양천교육지원청,1ecec08c-f44b-b044-e053-0a32095ab044,문성유치원,사립(사인),최완영,최완영,19800310,19800310,서울특별시 강서구 우현로 8,02-2604-5543,http://www.mschild.net,09시00분~17시00분,1,2,3,0,,13,32,44,0,,20192,126.844561651579,37.5470678908954,정좌표
192,서울특별시교육청,중부교육지원청,1ecec08c-f465-b044-e053-0a32095ab044,숭의여자대학교부설유치원,사립(법인),구건서,김정화,19740210,19740210,서울특별시 중구 소파로2길 10,02-3708-9078,https://kindergarten.sewc.ac.kr/user/indexMain.do?siteId=kindergarten,09시00분~18시00분,1,1,1,0,,15,14,18,0,,20211,126.987228995317,37.5567701867597,정좌표
193,서울특별시교육청,중부교육지원청,1ecec08c-f48f-b044-e053-0a32095ab044,일민유치원,사립(사인),이선자,윤인수,19810114,19810114,서울특별시 용산구 효창원로 17,02-704-0915,,09시00분~19시00분,2,2,2,0,,35,51,50,0,,20211,126.949091397663,37.5349964883458,정좌표
194,서울특별시교육청,중부교육지원청,1ecec08c-f490-b044-e053-0a32095ab044,한아름유치원,사립(사인),정명호,김수진,19930113,19930113,서울특별시 종로구 혜화로6길 80,02-747-2449,http://hanarum.kidis.co.kr,08시30분~19시00분,,,,2,,,,,29,,20211,127.001122042239,37.5902528096574,정좌표
195,서울특별시교육청,동부교육지원청,1ecec08c-f491-b044-e053-0a32095ab044,서울휘경유치원,공립(단설),김미경,김미경,19990901,19991118,서울특별시 동대문구 망우로6길 48,02-2242-0354,http://www.hwykyung.kg.kr/,07시00분~19시00분,2,2,2,0,1,20,39,42,0,4,20211,127.057048267582,37.5863624659005,정좌표
196,서울특별시교육청,강남서초교육지원청,1ecec08c-f495-b044-e053-0a32095ab044,서울도곡초등학교병설유치원,공립(병설),윤미희,윤미희,20131226,20140611,서울특별시 강남구 선릉로64길 33,02-2052-1007,http://www.dogok.es.kr,07시00분~19시00분,1,2,1,0,,12,18,23,0,,20211,127.055212632229,37.499434663656,정좌표
197,서울특별시교육청,서부교육지원청,1ecec08c-f496-b044-e053-0a32095ab044,하늘유치원,사립(사인),심은정,심은정,20131209,20140305,서울특별시 은평구 진관1로 77-15,02-382-5006,,09시00분~19시00분,2,2,2,0,,31,45,48,0,,20192,126.928797755277,37.6321842004299,정좌표
198,서울특별시교육청,남부교육지원청,1ecec08c-f497-b044-e053-0a32095ab044,무지개영재유치원,사립(법인),박현주,한명남,20140221,20140301,서울특별시 영등포구 양산로17길 8,02-2675-0324,http://www.rainbowi.com,09시00분~17시00분,3,4,3,0,,69,96,89,0,,20211,126.89374272419,37.525107915552,정좌표
199,서울특별시교육청,동작관악교육지원청,1ecec08c-f4c6-b044-e053-0a32095ab044,예일유치원,사립(사인),박연미,김연선,20120401,20120401,서울특별시 관악구 낙성대역14길 6,02-875-7556,,09시00분~19시00분,1,1,1,0,,16,13,22,0,,20182,126.964266348933,37.4739115761287,정좌표
200,서울특별시교육청,강동송파교육지원청,1ecec08c-f4c7-b044-e053-0a32095ab044,반석유치원,사립(사인),강수명,강수명,20121204,20130301,서울특별시 강동구 양재대로124길 89-18,02-485-8540,,07시50분~18시30분,2,1,1,0,,31,24,25,0,,20211,127.147335262167,37.5428012675799,정좌표
201,서울특별시교육청,강남서초교육지원청,1ecec08c-f4c8-b044-e053-0a32095ab044,청담몬테소리유치원,사립(사인),나장균,이은자,20121116,20130301,서울특별시 강남구 학동로67길 15,02-546-3369,http://www.cheongdamkids.com,09시00분~18시00분,2,1,2,0,,34,23,35,0,,20211,127.046538620516,37.5193476537196,정좌표
202,서울특별시교육청,성동광진교육지원청,1ecec08c-f504-b044-e053-0a32095ab044,동인유치원,사립(사인),이기영,조영옥,19920227,19920227,서울특별시 광진구 자양로30길 6,02-457-0774,http://www.dongwon.org,09시00분~19시00분,,,,1,,,,,19,,20182,127.085140241018,37.5438272350816,정좌표
203,서울특별시교육청,성동광진교육지원청,1ecec08c-f507-b044-e053-0a32095ab044,경동유치원,사립(사인),김경신,김경신,20001201,20001201,서울특별시 성동구 금호로 100,02-2298-2277,http://www.kdchild.com,09시10분~17시30분,,3,3,0,,,78,83,0,,20211,127.025609654255,37.5534323157408,정좌표
204,서울특별시교육청,성동광진교육지원청,1ecec08c-f526-b044-e053-0a32095ab044,송곡유치원,사립(법인),이문재,김정모,19870205,19870205,서울특별시 성동구 무학로6길 41,02-2295-2111,http://songkok.co.kr,09시00분~17시00분,,1,1,0,,,30,31,0,,20202,127.0346372681,37.5651261209576,정좌표
205,서울특별시교육청,북부교육지원청,1ecec08c-f54e-b044-e053-0a32095ab044,현대유치원,사립(사인),원윤근,임천숙,19840113,19840113,서울특별시 도봉구 삼양로 574-38,02-991-9483,http://:www.hyundaikids.com,09시00분~17시00분,,,1,1,,,,14,14,,20182,127.013974147821,37.6541911297428,정좌표
206,서울특별시교육청,남부교육지원청,1ecec08c-f54f-b044-e053-0a32095ab044,백상유치원,사립(사인),이삼님,이삼님,19881213,19881213,서울특별시 금천구 탑골로3길 50,02-803-5485,,09시00분~18시00분,,1,1,0,,,12,11,0,,20211,126.914145691903,37.4531925459439,정좌표
207,서울특별시교육청,중부교육지원청,1ecec08c-f550-b044-e053-0a32095ab044,서울혜화초등학교병설유치원,공립(병설),한경자,한경자,20030301,20030301,서울특별시 종로구 혜화로 32,02-763-0124,http://hyehwa.sen.es.kr/,09시00분~19시00분,,1,1,0,,,13,22,0,,20211,127.000215916429,37.5891887252742,정좌표
208,서울특별시교육청,서부교육지원청,1ecec08c-f559-b044-e053-0a32095ab044,서울구현초등학교병설유치원,공립(병설),지선득,지선득,20090427,20090427,서울특별시 은평구 갈현로15길 51,02-357-6215,http://www.guhyun.es.kr/,07시30분~19시30분,1,1,1,0,,11,16,24,0,,20211,126.905808658966,37.609153031368,정좌표
209,서울특별시교육청,성북강북교육지원청,1ecec08c-f561-b044-e053-0a32095ab044,아랑유치원,사립(사인),정혜숙,정혜숙,20051011,20051011,서울특별시 성북구 북악산로 844,02-927-1636,http://www.arang.kg.kr,07시30분~19시30분,2,2,3,0,,46,68,74,0,,20211,127.017057197045,37.597458902521,정좌표
210,서울특별시교육청,성동광진교육지원청,1ecec08c-f562-b044-e053-0a32095ab044,예일유치원,사립(사인),방영숙,방영숙,20021227,20030301,서울특별시 광진구 천호대로111길 41,02-452-5544,http://www.yeilkid.co.kr,09시00분~20시00분,,,2,1,,,,48,20,,20192,127.082806908304,37.5582969913596,정좌표
211,서울특별시교육청,강서양천교육지원청,1ecec08c-f563-b044-e053-0a32095ab044,우람유치원,사립(사인),권미경,황현정,20090817,20090817,서울특별시 강서구 방화대로45길 32,02-2667-0645,,07시00분~22시00분,2,3,3,0,,54,59,73,0,,20211,126.814592417954,37.574248911906,정좌표
212,서울특별시교육청,동부교육지원청,1ecec08c-f56b-b044-e053-0a32095ab044,서울면목초등학교병설유치원,공립(병설),이미경,이미경,20120301,20120402,서울특별시 중랑구 면목로 434,02-2209-4341,http://www.myeonmok.es.kr,07시00분~20시00분,1,2,2,0,,9,13,23,0,,20211,127.087627983221,37.5914238183182,정좌표
213,서울특별시교육청,동작관악교육지원청,1ecec08c-f56c-b044-e053-0a32095ab044,서울문창초등학교병설유치원,공립(병설),김광옥,김광옥,20120301,20120301,서울특별시 동작구 신대방2길 14,02-836-9535,,07시30분~19시30분,2,1,1,0,1,15,19,21,0,3,20211,126.91356388698,37.4888688633213,정좌표
214,서울특별시교육청,강동송파교육지원청,1ecec08c-f56d-b044-e053-0a32095ab044,잠실럭키유치원,사립(사인),민청식,이수지,20111202,20120307,서울특별시 송파구 올림픽로 135,02-424-5665,,09시00분~17시00분,2,3,1,0,,40,55,21,0,,20211,127.085469811997,37.5154739863984,정좌표
215,서울특별시교육청,강남서초교육지원청,1ecec08c-f5d1-b044-e053-0a32095ab044,구룡유치원,사립(사인),이정근 ,이경남 ,19940301,19940301,서울특별시 서초구 논현로5길 31-11,02-577-1986,https://guryung.kidsnote.ac/,08시00분~19시00분,1,1,2,0,,17,30,36,0,,20211,127.048843514411,37.4712925360457,정좌표
216,서울특별시교육청,강남서초교육지원청,1ecec08c-f5d3-b044-e053-0a32095ab044,남부유치원,사립(사인),김윤기,조미경,19860327,19860327,서울특별시 강남구 언주로 123,02-572-2371,,09시00분~17시00분,,,,2,,,,,80,,20211,127.048792262138,37.4861659048427,정좌표
217,서울특별시교육청,북부교육지원청,1ecec08c-f5d4-b044-e053-0a32095ab044,서울도봉초등학교병설유치원,공립(병설),박지희,박지희,20040421,20040421,서울특별시 도봉구 도봉로173길 96,02-954-6672,http://www.dobong.es.kr/,07시00분~19시00분,1,1,1,0,,3,13,16,0,,20211,127.038288420697,37.6799622079842,정좌표
218,서울특별시교육청,북부교육지원청,1ecec08c-f5d5-b044-e053-0a32095ab044,서울수암초등학교병설유치원,공립(병설),유기선,유기선,20031230,20040302,서울특별시 노원구 중계로12길 9,02-3392-0354,http://www.suam.es.kr,07시00분~19시00분,1,1,2,0,,16,21,43,0,,20211,127.08147117968,37.6482306880128,정좌표
219,서울특별시교육청,남부교육지원청,1ecec08c-f5d6-b044-e053-0a32095ab044,서울매봉초등학교병설유치원,공립(병설),박정애,박정애,20040301,20040301,서울특별시 구로구 고척로21길 55,070-8622-4871,http://www.maebong.es.kr,07시00분~20시00분,1,1,1,0,,9,15,24,0,,20211,126.84484410802,37.5037000451361,정좌표
220,서울특별시교육청,강서양천교육지원청,1ecec08c-f5de-b044-e053-0a32095ab044,서울서정초등학교병설유치원,공립(병설),허혜정,허혜정,20130301,20130301,서울특별시 양천구 목동로8길 19,02-2643-7004,http://www.sj.es.kr,07시00분~19시00분,1,1,1,0,,16,21,24,0,,20211,126.867504913261,37.524248151727,정좌표
221,서울특별시교육청,동작관악교육지원청,1ecec08c-f5f1-b044-e053-0a32095ab044,종인유치원,사립(사인),최미숙,김희정,19981216,19990301,서울특별시 관악구 솔밭로 20,02-878-1332,,09시00분~20시00분,1,,,1,,12,,,16,,20202,126.963455460047,37.4790738607475,정좌표
222,서울특별시교육청,동작관악교육지원청,1ecec08c-f5f2-b044-e053-0a32095ab044,하늘유치원,사립(법인),성결교회유지재단,김경숙,19940114,19940114,서울특별시 관악구 양산길 18,02-871-8508,https://skykid.kidsnote.ac,07시30분~19시30분,2,1,1,0,,24,22,26,0,,20211,126.932256069696,37.4740572988801,정좌표
223,서울특별시교육청,북부교육지원청,1ecec08c-f5f3-b044-e053-0a32095ab044,고운유치원,사립(사인),김은희,김은희,19921203,19921203,서울특별시 노원구 동일로208길 34,02-948-6700,,07시00분~20시00분,3,3,3,0,,48,51,77,0,,20211,127.066928953496,37.644037634571,정좌표
224,서울특별시교육청,북부교육지원청,1ecec08c-f5f4-b044-e053-0a32095ab044,까치유치원,사립(사인),김영,정혜은,19890203,19890203,서울특별시 노원구 덕릉로79길 23,02-937-0331,,07시00분~22시00분,2,2,3,0,,15,31,52,0,,20211,127.073395225004,37.6566303421946,정좌표
225,서울특별시교육청,남부교육지원청,1ecec08c-f5fd-b044-e053-0a32095ab044,서울고척초등학교병설유치원,공립(병설),김대준,김대준,19940504,19940901,서울특별시 구로구 경서로 31,02-2612-8307,http://www.gocheok.kg.kr,07시30분~19시30분,1,2,2,0,,15,33,40,0,,20211,126.856979877942,37.5009500076933,정좌표
226,서울특별시교육청,남부교육지원청,1ecec08c-f5fe-b044-e053-0a32095ab044,서울남유치원,사립(사인),강송중,박미진,19810303,19810303,서울특별시 구로구 구로동로17길 37-4,02-865-0137,,07시30분~19시30분,2,1,2,0,,37,31,39,0,,20211,126.881809716475,37.4880421326959,정좌표
227,서울특별시교육청,남부교육지원청,1ecec08c-f5ff-b044-e053-0a32095ab044,서울탑동유치원,공립(단설),김미현,김미현,20050907,20050907,서울특별시 금천구 탑골로 47-3,02-894-6056,http://www.topdong.kg.kr/,07시30분~19시30분,2,2,2,0,,9,30,29,0,,20211,126.91535871114,37.4525022512396,정좌표
228,서울특별시교육청,남부교육지원청,1ecec08c-f600-b044-e053-0a32095ab044,살레시오성미유치원,사립(법인),재단법인 한국천주교 살레시오수녀회,장종수,19701116,19701116,서울특별시 영등포구 신길로 93,02-845-7306,http://www.smi.or.kr,08시00분~17시00분,3,3,3,0,,65,76,81,0,,20211,126.908558606918,37.5013141562053,정좌표
229,서울특별시교육청,서부교육지원청,1ecec08c-f60c-b044-e053-0a32095ab044,피노키오유치원,사립(사인),신설주,신설주,19880201,19880201,서울특별시 은평구 증산로15길 35-8,02-373-1253,http://pino.yoochiwon.kr,09시00분~20시00분,,,1,2,,,,30,50,,20182,126.908968062558,37.5900256271664,정좌표
230,서울특별시교육청,서부교육지원청,1ecec08c-f60d-b044-e053-0a32095ab044,한양제일유치원,사립(법인),박태규,이인옥,19930215,19930215,서울특별시 서대문구 통일로25길 30,02-737-5182,http://www.hyjikid.net,07시00분~19시00분,1,1,1,0,,14,22,21,0,,20211,126.947978832489,37.5830240632313,정좌표
231,서울특별시교육청,강서양천교육지원청,1ecec08c-f649-b044-e053-0a32095ab044,서울신원초등학교병설유치원,공립(병설),최은희,최은희,19840121,19851012,서울특별시 양천구 남부순환로58길 32,02-2608-4679,https://shinwon.es.kr,07시30분~19시30분,1,1,1,0,,7,18,20,0,,20211,126.830947443687,37.5292553206505,정좌표
232,서울특별시교육청,북부교육지원청,1ecec08c-f64a-b044-e053-0a32095ab044,한별유치원,사립(사인),김현덕,김현덕,19951228,19951228,서울특별시 도봉구 덕릉로59아길 17,02-907-4782,http://club.cyworld.com/clubV1/Home.cy/54802175,07시00분~20시00분,1,1,2,0,,19,28,44,0,,20211,127.038008268905,37.6419146084661,정좌표
233,서울특별시교육청,서부교육지원청,1ecec08c-f64b-b044-e053-0a32095ab044,경복유치원,사립(사인),김덕옥 ,지정은 ,19960422,19960422,서울특별시 서대문구 세검정로1길 95,02-396-8384,http://www.kyung-bok.co.kr,09시00분~20시00분,2,2,2,0,,40,48,52,0,,20211,126.945656001021,37.5951868845596,정좌표
234,서울특별시교육청,서부교육지원청,1ecec08c-f64c-b044-e053-0a32095ab044,성산아트유치원,사립(사인),박현중,김성옥,19980416,19980416,서울특별시 마포구 새터산2길 34,02-373-9190,https://sungsanart.moapp.kr/,09시00분~19시00분,2,2,2,0,,33,40,37,0,,20211,126.909040678076,37.5653449831744,정좌표
235,서울특별시교육청,강동송파교육지원청,1ecec08c-f657-b044-e053-0a32095ab044,제일무궁화유치원,사립(사인),이영,박영옥,19880203,19880203,서울특별시 송파구 동남로16길 3,02-402-9436,,08시00분~18시00분,2,3,3,0,,53,73,73,0,,20211,127.130995422223,37.4947416259212,정좌표
236,서울특별시교육청,북부교육지원청,1ecec08c-f658-b044-e053-0a32095ab044,동화나라유치원,사립(사인),신영은,신영은,20020204,20020204,서울특별시 노원구 덕릉로 780,02-939-6715,http://동화나라.kr,09시00분~18시30분,2,1,2,0,,17,10,33,0,,20211,127.080491016402,37.6675552822398,정좌표
237,서울특별시교육청,강동송파교육지원청,1ecec08c-f6f0-b044-e053-0a32095ab044,서울송전초등학교병설유치원,공립(병설),고남숙,고남숙,20070301,20070301,서울특별시 송파구 석촌호수로 159,02-420-6343,http://songjeon.kg.kr/,08시50분~20시00분,,1,2,0,,,22,32,0,,20211,127.094895388474,37.5082282164106,정좌표
238,서울특별시교육청,동작관악교육지원청,1ecec08c-f6f1-b044-e053-0a32095ab044,행복유치원,사립(법인),김인수,이다겸,20071023,20080301,서울특별시 동작구 양녕로23길 25,02-3280-1188,http://www.sokahappy.co.kr,08시30분~18시00분,2,2,3,0,,36,48,66,0,,20211,126.94113337469,37.4956815503996,정좌표
239,서울특별시교육청,강동송파교육지원청,1ecec08c-f704-b044-e053-0a32095ab044,명덕유치원,사립(사인),김재근,김신애,19880222,19880401,서울특별시 강동구 동남로83길 66,02-426-1196,,08시00분~17시30분,2,2,3,0,,40,52,84,0,,20211,127.153174365685,37.5598676828113,정좌표
240,서울특별시교육청,강동송파교육지원청,1ecec08c-f705-b044-e053-0a32095ab044,올림픽유치원,사립(사인),진성하,한선아,19890208,19890301,서울특별시 송파구 양재대로 1218,02-400-2440,,09시30분~17시30분,2,3,2,0,,33,42,33,0,,20211,127.134783810532,37.5143252848681,정좌표
241,서울특별시교육청,강동송파교육지원청,1ecec08c-f706-b044-e053-0a32095ab044,예은유치원,사립(사인),김생기,김혜자,19850206,19850206,서울특별시 송파구 오금로32길 13,02-424-6768,,09시00분~18시00분,2,2,2,0,,46,50,47,0,,20211,127.120412090358,37.5047323164537,정좌표
242,서울특별시교육청,남부교육지원청,1ecec08c-f707-b044-e053-0a32095ab044,목원유치원,사립(사인),조병순,고미정,20011029,20011029,서울특별시 구로구 개봉로20길 6,02-2066-6060,,09시30분~19시00분,3,3,2,0,,54,65,48,0,,20211,126.857062908857,37.4919255788746,정좌표
243,서울특별시교육청,동부교육지원청,1ecec08c-f720-b044-e053-0a32095ab044,동국유치원,사립(사인),김기환,김경본,19920413,19920901,서울특별시 중랑구 용마산로 250,02-436-1035,http://www.donggukschool.co.kr/,07시30분~19시30분,1,1,1,0,,10,17,18,0,,20211,127.088972475492,37.5749282522229,정좌표
244,서울특별시교육청,동부교육지원청,1ecec08c-f721-b044-e053-0a32095ab044,봄내유치원,사립(사인),김준태,박완순,19950109,19950109,서울특별시 중랑구 면목로61길 50,02-438-9711,http://bomnae.or.kr,07시50분~20시00분,2,2,4,0,,39,52,89,0,,20211,127.085553443755,37.5859780947642,정좌표
